  core wf on lin-log mesh for hole            3
 0.698863E-01 0.181933E+02
 0.712561E-01 0.182118E+02
 0.726518E-01 0.182244E+02
 0.740739E-01 0.182310E+02
 0.755228E-01 0.182319E+02
 0.769990E-01 0.182265E+02
 0.785030E-01 0.182149E+02
 0.800352E-01 0.181971E+02
 0.815961E-01 0.181729E+02
 0.831862E-01 0.181423E+02
 0.848061E-01 0.181052E+02
 0.864563E-01 0.180615E+02
 0.881371E-01 0.180113E+02
 0.898493E-01 0.179544E+02
 0.915932E-01 0.178908E+02
 0.933695E-01 0.178204E+02
 0.951787E-01 0.177434E+02
 0.970213E-01 0.176595E+02
 0.988979E-01 0.175689E+02
 0.100809E+00 0.174716E+02
 0.102755E+00 0.173674E+02
 0.104737E+00 0.172567E+02
 0.106756E+00 0.171391E+02
 0.108811E+00 0.170149E+02
 0.110903E+00 0.168842E+02
 0.113034E+00 0.167468E+02
 0.115204E+00 0.166031E+02
 0.117412E+00 0.164529E+02
 0.119661E+00 0.162965E+02
 0.121951E+00 0.161340E+02
 0.124281E+00 0.159651E+02
 0.126654E+00 0.157905E+02
 0.129069E+00 0.156101E+02
 0.131527E+00 0.154238E+02
 0.134029E+00 0.152323E+02
 0.136576E+00 0.150352E+02
 0.139167E+00 0.148329E+02
 0.141805E+00 0.146259E+02
 0.144490E+00 0.144136E+02
 0.147221E+00 0.141970E+02
 0.150001E+00 0.139761E+02
 0.152830E+00 0.137505E+02
 0.155708E+00 0.135215E+02
 0.158636E+00 0.132884E+02
 0.161615E+00 0.130518E+02
 0.164646E+00 0.128124E+02
 0.167730E+00 0.125693E+02
 0.170866E+00 0.123238E+02
 0.174057E+00 0.120761E+02
 0.177302E+00 0.118254E+02
 0.180603E+00 0.115734E+02
 0.183960E+00 0.113195E+02
 0.187374E+00 0.110639E+02
 0.190846E+00 0.108077E+02
 0.194377E+00 0.105501E+02
 0.197967E+00 0.102921E+02
 0.201617E+00 0.100341E+02
 0.205328E+00 0.977535E+01
 0.209101E+00 0.951733E+01
 0.212937E+00 0.925986E+01
 0.216836E+00 0.900265E+01
 0.220800E+00 0.874700E+01
 0.224828E+00 0.849238E+01
 0.228923E+00 0.823919E+01
 0.233084E+00 0.798823E+01
 0.237314E+00 0.773882E+01
 0.241611E+00 0.749187E+01
 0.245978E+00 0.724777E+01
 0.250415E+00 0.700576E+01
 0.254923E+00 0.676709E+01
 0.259503E+00 0.653178E+01
 0.264155E+00 0.629922E+01
 0.268881E+00 0.607066E+01
 0.273681E+00 0.584581E+01
 0.278557E+00 0.562453E+01
 0.283509E+00 0.540766E+01
 0.288537E+00 0.519483E+01
 0.293644E+00 0.498621E+01
 0.298829E+00 0.478234E+01
 0.304093E+00 0.458280E+01
 0.309438E+00 0.438796E+01
 0.314864E+00 0.419808E+01
 0.320372E+00 0.401281E+01
 0.325962E+00 0.383252E+01
 0.331637E+00 0.365735E+01
 0.337396E+00 0.348697E+01
 0.343240E+00 0.332174E+01
 0.349171E+00 0.316167E+01
 0.355188E+00 0.300651E+01
 0.361294E+00 0.285652E+01
 0.367488E+00 0.271166E+01
 0.373771E+00 0.257175E+01
 0.380145E+00 0.243691E+01
 0.386610E+00 0.230708E+01
 0.393167E+00 0.218217E+01
 0.399816E+00 0.206214E+01
 0.406559E+00 0.194693E+01
 0.413396E+00 0.183652E+01
 0.420328E+00 0.173073E+01
 0.427356E+00 0.162949E+01
 0.434480E+00 0.153288E+01
 0.441702E+00 0.144057E+01
 0.449022E+00 0.135250E+01
 0.456441E+00 0.126881E+01
 0.463959E+00 0.118907E+01
 0.471577E+00 0.111323E+01
 0.479296E+00 0.104145E+01
 0.487117E+00 0.973273E+00
 0.495040E+00 0.908616E+00
 0.503066E+00 0.847666E+00
 0.511195E+00 0.789972E+00
 0.519429E+00 0.735409E+00
 0.527768E+00 0.684162E+00
 0.536212E+00 0.635842E+00
 0.544763E+00 0.590265E+00
 0.553420E+00 0.547587E+00
 0.562185E+00 0.507540E+00
 0.571058E+00 0.469859E+00
 0.580039E+00 0.434643E+00
 0.589130E+00 0.401802E+00
 0.598330E+00 0.370969E+00
 0.607640E+00 0.342164E+00
 0.617061E+00 0.315520E+00
 0.626593E+00 0.290552E+00
 0.636237E+00 0.267237E+00
 0.645993E+00 0.245797E+00
 0.655862E+00 0.225790E+00
 0.665844E+00 0.207142E+00
 0.675939E+00 0.189994E+00
 0.686149E+00 0.174133E+00
 0.696473E+00 0.159369E+00
 0.706911E+00 0.145748E+00
 0.717465E+00 0.133311E+00
 0.728134E+00 0.121744E+00
 0.738919E+00 0.111035E+00
 0.749820E+00 0.101341E+00
 0.760838E+00 0.923741E-01
 0.771973E+00 0.840778E-01
 0.783224E+00 0.765202E-01
 0.794593E+00 0.696450E-01
 0.806080E+00 0.632835E-01
 0.817684E+00 0.574285E-01
 0.829407E+00 0.521981E-01
 0.841248E+00 0.473717E-01
 0.853207E+00 0.429269E-01
 0.865285E+00 0.389089E-01
 0.877482E+00 0.352869E-01
 0.889798E+00 0.319473E-01
 0.902233E+00 0.288860E-01
 0.914787E+00 0.261719E-01
 0.927460E+00 0.236891E-01
 0.940253E+00 0.214086E-01
 0.953166E+00 0.193405E-01
 0.966198E+00 0.175145E-01
 0.979350E+00 0.158329E-01
 0.992621E+00 0.142937E-01
 0.100601E+01 0.129217E-01
 0.101952E+01 0.116946E-01
 0.103315E+01 0.105673E-01
 0.104690E+01 0.953831E-02
 0.106077E+01 0.863460E-02
 0.107476E+01 0.781705E-02
 0.108887E+01 0.706732E-02
 0.110310E+01 0.638439E-02
 0.111744E+01 0.579152E-02
 0.113191E+01 0.525016E-02
 0.114650E+01 0.475413E-02
 0.116120E+01 0.430274E-02
 0.117602E+01 0.391393E-02
 0.119096E+01 0.355655E-02
 0.120602E+01 0.322901E-02
 0.122120E+01 0.293086E-02
 0.123650E+01 0.267484E-02
 0.125191E+01 0.243876E-02
 0.126744E+01 0.222209E-02
 0.128309E+01 0.202454E-02
 0.129886E+01 0.185447E-02
